word	cid	keyword	cluster
queen	40	spadina	latifah, sheeba, spadina
queen	48	King-size	King-size
queen	52	rainha	rainha
queen	53	diva	diva
quest	2	quests	Darrowshire, questlog, Netherwing, side-quest, quested, quest-related, quest.I, Gianthold, questgivers, mini-quest, subquests, Mankrik, zafaria, sidequests, QUESTS, sidequest, end-game, Loremaster, npc, quests, silithus, post-Cataclysm, loremaster, Drakuru, achivement, quests.The, skyshard, quests., questers, Pagies, achivment, Nightfallen, Deepholme, questing, Stormheim, mini-quests, winterspring, skyshards, questlines, Quests, sub-quest, subquest, achiev, playthrough, Bridenbrad, achv, loot, questline, quest-giver, Feerrott, quester, dreadsteed, dragonblight, adventurer, side-quests, completionism, Questing
quest	25	pursuit	striving, persuit, pursuit, endeavor
quest	79	'ultima	'outfit, 'inverno, 'ultimo, 'ultima
quest	1	ever-elusive	elusive, grail, ever-elusive
quest	10	journey	odyssey, journey, journy
quest	19	mission	missionto, misson, mission
quest	78	crusade	crusade, Ahab-like, quixotic
quest	5	search	search, hunt
quest	15	QuestThe	QuestThe, QuestA
quest	69	adventure.To	adventure.To, adventure.So
quest	59	ever-continuing	ever-continuing
quest	84	quête	quête
question	35	answer	question.Another, question.Why, question.When, questions-, quesiton, question.That, question--what, question.I, question.In, re-asking, question.Q, counter-question, Answering, question.What, questin, answering, question.For, quesition, asking, question.Since, answers, question.Let, questiion, questions, uestion, sub-question, question.If, question.2, queation, question-is, question.The, quiestion, question.One, ques-tion, unanswerable, question.It, qusetion, oft-asked, questions.First, question.Where, question--is, answered, question.As, non-rhetorical, answer, question--and, question.How, Questions, question.Here, questoin, qustion, question--, question.Is, question.2., question--why
quick	6	easy	no-hassle, convenient, peasy, quickie, super-easy, straight-forward, one-click, easy-to-use, easy-, straightforward, Easy, not-so-quick, EASY, no-tool, easy-peasy, easy-just, effortless, easy.Just, fuss-free, simple, quick-and-easy, painless, super-simple, hassle-free, quick-n-easy, quick-ish, one-step, Super-quick, quickish, no-fuss, quick-and-dirty, easy
quick	4	swift	lighting-quick, instant, ultra-quick, extra-quick, super-quick, well-timed, quick-fire, super-fast, lightning-quick, timely, lightning-fast, near-instant, almost-instant, Fast, lighting-fast, speedy, fast, quickest, quicker, quickly, instantaneous, swift, ultra-fast, expeditious, snappy, lightening-quick, superquick, efficient, rapid
quick	3	quck	quickand, quicky, quic, uick, quich, qick, aquick, Qucik, guick, quik, quck, Quck, qucik
quick	52	hasty	too-quick, hasty, brief, spur-of-the-moment, cursory
quit	29	quitting	QUITTING, cold-turkey, ex-smokers, quitI, Quiting, Ex-Chat, Quitter, QUITTER, toquit, quiters, quitting, quits, quittin, quit.If, Quitting, qutting, quitters, QUITS, quitter, Quitters
quit	37	stop	discontinue, desist, terminate, cease, stop, stopped
quit	38	abandon	renounce, forsake, foreswear, abandon, gave-up, give-up
quit	67	smoking.It	cigarette-free, smoking, smoking.It, smoking.I, smoking., smokeing
quit	62	whinning	whinning, shutup, bitching, bellyaching, whinin
quit	10	unretire	un-retire, RETIRE, semi-retire, unretire
quit	31	resigned	resigned, Resign, resign, disband
quit	2	restart	restart, re-start, re-started
quit	33	started	started, start, startd
quit	27	job.Instead	job, job.Instead
quit	9	discouraged	discouraged
quit	16	dayjob	dayjob
quit	42	bathroom.Very	bathroom.Very
quit	45	accountCreate	accountCreate
quit	46	leave.After	leave.After
quit	47	rage-quit	rage-quit
quit	49	pusue	pusue
quit	59	quited	quited
quit	66	quitt	quitt
rabbi	15	congregant	gabbai, chazan, Hasid, posek, Chasid, hassid, shaliach, rebbe, chazzan, Mashpia, synagogue, rabbin, chasid, rebbi, congregant, Chabadnik, Hakham, bachur, avreich, shliach, Jew, cantor, musmach, hazzan, chassid, chossid, mashpia, Chazzan
rabbi	31	rabbis	rabbis, Rabbinical, rabbinical
rabbit	21	rabbits	leporid, one-eared, myxomatosis, RABBITS, lepus, lapin, rabbit-like, rabbit-shaped, Lagomorphs, hasenpfeffer, rabit, Lepus, conejo, Kaninchen, rabbitt, lop-eared, Wabbit, Caerbannog, coyote, cotton-tailed, lagomorphs, rabbity, Leporidae, bunny-like, hare, Bunny, Cuniculus, bunny, fox, rabbits, Rabbits, jackrabbit, hedghog, rabbitry, cottontails, cuniculus, long-eared, El-ahrairah, konijn, Flopsy, wabbit, hares, jackrabbits, floppy-eared, lagomorph, calicivirus, Sylvilagus, coniglio, tortise, flopsy
rabbit	41	rat	hedgehog, gerbil, woodchuck, hamster, cat, fieldmouse, wombat, rodent, squirrel, guinea-pig, rat, stoat, kangaroo, opossum, ferret, cavy, raccoon
rabbit	34	piglet	anti-sheep, pig, goat, piglet
rabbit	50	pheasant	chicken, duck, pheasant
rabbit	33	usamimi	usagi, usamimi
rabbit	35	Nabaztag	Karotz, Nabaztag
rabbit	72	WHHL	WHHL
racism	8	sexism	RACIST, racists, N-word, white-supremacy, racisim, anti-Semitism, ethnocentrism, sexism, Racisms, racialism, classism, n-word, Anti-racism, racist, Racisim, race-related, rascist, race-hate, RACIAL, xenophobia, racisme, discrimination, antisemitism, Bigotry, rascism, Race-baiting, anti-racism, rasism, antiracism, Racial, anti-racist, prejudice, racism.It, racialist, Racists, homophobia, anti-semitism, racsim, RACISTS, bigotry
racism	34	racialized	racialisation, anti-Blackness, anti-blackness, colorism, racialization, racialized
racket	33	racket.The	Racquet, kblade, BLX90, youtek, PT280, 16x19, PSTGT, racquet, racquets, 99S, YouTek, volkl, APDGT, backhand, racquet., babolat, Arc10, klippermate, luxilon, Youtek, RACQUET, 1HBH, racketeers, sweetspot, topspin, groundies, technifibre, PS85, swingweight, Racquets, racket.The, rackets, tennis, stringbed, raquet, stringjob, ps85, midplus, forehands, Groundstrokes, racketball, Babolats, 2HBH, racketing, groundstrokes, babolats, racquet.Click, blx, groundstroke, badminton, PSLGT, Babolat, forehand, k90, aeropro
racket	38	yonex	Yonex, RKEP, Cab20, ArcSaber, yonex, shuttlecocks, VT70, MP99, AT900P, Bravesword, AT900, AT900T, AT700, VT80, at700, arcsaber, headheavy, N90II, NS9900, Carbonex, nanospeed, Arcsaber, armortec, SW35, VTZF, voltric, Nanospeed, head-light, karakal, ARC10, vt80, Li-ning, Z-Slash
radio	36	radios	radio-related, ex-radio, non-radio, WNAX, airwaves, disc-jockey, CKWX, listener-sponsored, formatics, on-air, KVOO, TV-radio, airshift, morning-drive, news-talk, WKZE, WEVD, radios, talk-radio, VHF, WOR-AM, radio-TV
radio	5	raido	amfm, RadioI, radio.In, Radios, raido, fm, radion, radio--, radio.On, FM, radioThe, radio-station, radiostation, radio.But, web-radio, radio.The, SirusXM, RadioThis, redio, talkradio, emisora, internet-radio
radio	13	television	braodcast, boradcast, broadcastings, broadcast, television, broacast, broadcasting, radiocast, TV, broadcasts
rail	48	railway	trackage, non-rail, shortline, trains, coal-carrying, rail-related, railway, trackwork, all-rail, air-rail, metre-gauge, Moscow-Kazan, rail-based, fishplates, TriRail, railways, Amtrack, rail-track, railway-, road-rail, branchline, rail-line, trainline, broad-gauge, intercity, Delhi-Chennai, railhead, rapid-transit, crude-by-rail, passenger-rail, Amtrak, Abuja-Kaduna, fishplate, Railways, freights, freight, heavy-rail, anti-rail, freight-, high-speed-rail, rail.I, rail.The, rail-way, intermodal, railroads, autorack, trestle, rail-car, trainlines, standard-gauge, freight-only, trans-loading, trains.The
rail	59	rails	non-tilting, side-rail, rails, railed, rail-less, mid-rail, railing, handrail
rail	16	tri-rail	picatinny, tri-rail, Picatinny-style
rail	39	Rallus	Gallirallus, Rallus
rail	53	RailA	RailA
rain	7	rainfall	Downpours, sleet, drizzle, raindrop, monsoon, raindrops, percipitation, anti-rain, torrential, downpour, storm, snow, thundershowers, rainfalls, rain-drops, downpours, non-rain, precipitation, rainwater, rains, rainfall, thundershower, rain-like, rainshowers, storms
rain	16	raining	llover, llueve, raining, RAINED, raining.The, TORRENTIAL, rainin, pluie, downpouring, weather, 🌧, rainning, rained, lluvia, Raining, thunderstorming, RAINING
rain	14	rainThe	rain.-, rain.You, rain.And, rain.When, rain.I, rainSo, rain.A, rainThe, rainIt
rain	12	PMRain	PMRain
rain	39	wet	wet
rain	44	雨	雨
rain	54	sunshine	sunshine
rally	30	teach-in	supporters, counterdemonstrators, anti-Islamisation, anti-EDL, Anti-Brexit, counter-demonstration, anti-Ahmadinejad, Protestors, ralliers, counter-rally, march, counter-demonstrators, counter-protest, counter-conference, pre-rally, teach-in, Protest, counter-event, counterprotest, march.The, counter-march, Himpunan, post-caucus, counter-demonstrations, marchers, counter-protests, counter-protesters, mic-check, rally-goers, die-in, speak-out, counter-demo, rallyists, counterprotesters, Marchers, anti-Islamization, parade, pray-in, Die-In, Pro-Putin, counterdemonstration, marches, anti-mosque
rally	9	rallies	RallyThe, Rallying, rally-style, rallies., Ralley, Pro-Peace, Rallied, ralley, raly, rally.The, rallies, rallying, melt-up, mini-rally, rallier, rallys, rallyx, RALLIES, RALLYING, Rallys, ralleys, Rallies, rallye, rallied
rally	55	upmove	shortcovering, upmove
rally	34	crowd	crowd
rally	54	thousands-strong	thousands-strong
rally	71	hikoi	hikoi
rapid	56	quick	rapider, lighting-quick, instant, ultra-quick, near-immediate, lightening-fast, super-quick, expedited, super-fast, rapidly, non-rapid, super-rapid, lightning-fast, superfast, faster, hyper-fast, ultra-rapid, lighting-fast, quick, fast, painless, swift, quickand, near-instantaneous, lightening-quick, immediate, ultrarapid, efficient, lightning-speed, high-speed
rapid	26	gradual	frequent, consequent, stepwise, continual, gradual, continuous, sequential, vigorous, Slow, slow, steady, incremental
rapid	43	tranquillisation	tranquillisation, over-rapid, inexorable, accelerates, too-rapid, ever-accelerating, rapidity, accelerating, accelerated, expediential, faster-than-normal, accelerate
rapid	53	widescale	widescale, wide-spread, wide-scale, broad-scale
rapid	37	Sudden	Sudden
rare	34	uncommon	little-known, Ultra-Rare, elusive, tough-to-find, rareness, difficult-to-find, gem, rare-ish, RARITY, rare.A, not-so-rare, rare.I, non-rare, RAREST, scarcest, rarest, rarer, ultra-rare, hard-to-get, hard-to-obtain, hard-to-find, oh-so-rare, uber-rare, rare.The, super-rare, rarities, uncommon, rarity, scarce, semi-rare, highly-sought, much-sought-after, collectible, rarity., Rarest, collectable, mega-rare
rare	39	remarkable	extraordinary, special, spectacular, once-in-a-lifetime, exceptional, unique, one-of-a-kind, treasurable, remarkable
rare	40	unusal	un-common, Uncommon, unsual, unusal, Unusual
rare	37	rarely	Rarely, infrequent, rarely, seldom
rare	6	unusually	unusually
rare	43	lucky	lucky
rat	29	rodent	rodent, rat-like, squirrel, molerat, stoat, shrew, ratlike, yellow-necked, mammal, opossum, vermin, Ratzilla, Rodentia, rodent-like, polecat, weasel, vole, fieldmouse, droppings, rodentia, skunk, freshly-killed, toad
rat	7	hamster	hamster, cat, ratter, rabbit, hampster, mouse, guinea-pig, mouses, baboon, ferret, monkey, gerbil, rattie
rat	12	rats	3-mo-old, Guinea-pig, murine, OLETF, fructose-fed, rats, hypophysectomized, streptozotocin-diabetic, Long-Evans, wistar
rat	44	rattus	norvegicus, rattus, kiore
rat	20	roaches	cockroach, roaches, roach
rat	11	jird	jird, Cricetomys
rat	21	wererat	wererat, rat-man
rat	45	RODENT	RODENT, RATS
rat	15	Scabbers	Scabbers
rat	17	anti-rat	anti-rat
rat	19	pig	pig
rat	26	patootie	patootie
rat	31	shit-house	shit-house
rat	34	ratz	ratz
rat	36	Hyps	Hyps
rat	43	bastich	bastich
rat	49	rat-trap	rat-trap
rat	51	tikus	tikus
rationalize	96	quantify	analyze, perpetuate, villainize, trivialize, theorize, vilify, systematize, institutionalize, de-humanize, argue, de-legitimize, decry, generalize, marginalize, minimalize, minimize, circumvent, simplify, normalize, legitimatize, demonize, conceptualize, routinize, refute, belittle, mischaracterize, obfuscate, deny, quantify, romanticize, mis-characterize, equate, mitigate, codify, condone, downplay, characterize, categorize, criticize, contextualize, castigate, dehumanize, validate, legitimize, euphemize
rationalize	37	rationalizing	re-justify, JUSTIFY, irrational, justifiable, rational, rationally, justified, excuse, Rationalization, justifying, Justify, rationalizing, rationalizations, cost-justify, justification, Justifying, rationalization, RATIONALIZATION, Rationalizing, rationalized, justifiy, justfy, rationalise, justifies, rationalising, Rationalizations, self-justify, justify, relativise, justifications, excusing, rationalised, rationalizers
rationalize	76	compartmentalize	second-guess, compartmentalize, internalize, dissociate, psychoanalyze, self-analyze, disassociate, psycho-analyze, psychologize, intellectualize, spiritualize, externalize
rationalize	98	explain	understand, fathom, reconcile, explain
rationalize	86	placate	placate, delude, convince
rationalize	94	de-incentivize	de-incentivize
rattle	51	rattles	clacking, chattering, Rattles, Clattering, creaks, reverberating, rumble, clack, jangling, thump, clattery, rattles, clinking, knock, Rattling, clacker, thud-thud, clanking, clattering, creaking, clack-clack, wobble, rattlings, creak, tick-tick, clang, rattled, shimmy, clangy, rattling, jingling, creakings, reverberate, clatter, clonk, rustle, rumbling, clunk, jangle, hum, clunking, chime, tinkle, whirr, clanging, vibrate, clank, whistlings
rattle	33	squeek	squeeking, screech, sqeaks, deafen, sqeak, screach, noises, squeeks, quieten, chirp, ratteling, squeaking, deaden, sqeaky, chirpping, muffled, hiss, wail, screetch, hissing, squeaky, sqeaking, squeeky, rattleing, muffle, squeek, squeaks, squeak
rattle	8	shake	shook, shaken, shake, shaking
rattle	16	unnerve	startle, unsettle, unnerve
rattle	23	RATTLING	RATTLES, RATTLING
rattle	42	rattlers	rattler, rattlers
rattle	88	maraca	maraca
ray	9	rays	suns, branchiostegal, rays, shovelnose, rayed, Cownose, ray-like, rayes, thornback, breams, Mobula, sunshine, manta
ray	15	uv	Ultra-violet, ultra-violet, u.v., uv, blu-, rays.The, rays., ultraviolet
ray	7	photon	photon, laser, laserbeam, beam, beamin, lazor
ray	11	hope	hope, glimmer, glim
ray	54	rayos	radiatio, -rays, rayos
ray	50	winstone	finkle, winstone
ray	21	ray-based	light-ray, ray-based
ray	24	racheal	rachael, racheal
ray	8	narvaez	narvaez
ray	14	berthold	berthold
ray	19	hope.	hope.
ray	28	satyajit	satyajit
ray	29	theray	theray
ray	34	maxwell	maxwell
ray	35	bope	bope
ray	36	Ught	Ught
ray	37	Blu-	Blu-
ray	45	blu	blu
ray	46	veness	veness
ray	47	becon	becon
ray	49	chohan	chohan
ray	51	illumes	illumes
ray	52	mears	mears
ray	55	steven	steven
read	14	read.Read	read.What, read.If, read.Here, read.There, read.To, reading.Read, read.The, read.For, read.Oh, read.You, read.From, read.We, read.See, read.Read, read.These, read.Click, read.Then, read.Also, read.After, read.2, read.1, read.By, readThe, read.1., read.Have, read.In
read	43	reading	peruse, re-read, skim-read, rereading, RE-READ, reading, speed-read, Reading, cover-to-cover, reread, reads, pre-read, aloud
read	36	youread	readthe, readit, andread, haveread, reada, toread, Iread, youread, readthis
read	26	reaad	readin, resd, reead, readig, reaad, readign, rread, readng
read	20	write	writen, write, written
read	25	--read	--read
reader	9	readers	reader.The, reader.What, readers.It, readers--I, reader.I, readers, commenter.I, reader.You, non-commenting, commentor, reader.If, reader.This, ReaderA, readerI, readers--, readers.And, readership, readers.The, readers.We, reader.As, thereader, READERS, reader.It, ReadersThe, readerThe, peruser, readers.In, Readers, ReaderThis, reader.In, reader.So, reader.A, reader.And, commenter, readers.-, reader.-, reader.But, blog-reader, ImageMate, readers-, readers.To
reader	32	viewer	rereader, booklover, movie-goer, book-reader, book-buyer, electronic-book, playgoer, word-lover, viewer, movie-watcher
reader	40	reading	non-readers, non-reader, pre-reader, reading, nonreaders, reader-writer, non-reading, readerly
reader	30	writer	writer, author, reviewer
reader	55	reader-oriented	reader-centric, reader-oriented
reader	21	narrator	narratee, narrator
reader	69	listener	hearer, listener
reader	38	eBookwise	eBookwise
reader	68	readr	readr
reality	16	unrealness	unrealness, realtiy, surreality, realilty, quasi-reality, unreal, reality-based, hyper-reality, pseudo-reality, reallity, delusion, super-reality, un-real, realit, fantasy, nonreality, meta-reality, unreality, make-believe, non-reality, relaity
reality	22	realities	realities, reality.This, reality.-, reality.It, reality.More, realityand, reality.No, realityThe, reality.3., reality.Today, reality.Your, realityIt, reality.And, reality.Our, reality.Now, reality.The, reality.When, reality.A, reality.All
reality	1	dream	dream
reality	11	perception	perception
reality	24	Realities	Realities
reality	32	truth	truth
realize	77	realizing	relaized, Realization, realized.I, undestand, Realizes, realizing, undertsand, relaize, realized, realized., realize.I, REALIZING, realze, relaise, relized, Recognizing, realizations, realise, relize, recongnize, undersand, Realise, realize.The, realised, relieze, re-realized, reallize, relise, realized.It, re-realize, REALIZED, Realizing, realising, recoginize, realises, realization, reality, Realized, undertand
realize	2	recognize	remember, awaken, discern, misunderstand, overlook, discover, internalize, anticipate, recognizing, grasp, comprehending, acknowledge, contemplate, begin, overestimate, comprehend, appreciate, underestimate, forget, understand, recognized, perceive, envision, learn, consider, admit, recognize
realize	47	truly	Truthfully, truly, But, actually, that
realize	56	think	believe, think, know, assume
realize	92	attain	actualize, accomplish, attain
realize	19	well-aware	well-aware, unaware, aware
realize	89	realize--	realize--, know--because
realize	88	THINK	KNOW, THINK
realize	67	materialize	materialize, happen
realize	27	become.But	become.But
realize	43	see	see
realize	51	fail	fail
realize	72	realizethat	realizethat
realize	80	notice	notice
reap	21	benefits	benef, benefits.When, benefit.What, benfits, benefits.But, benefits.It, benefits.Your, payback, benefits.To, benefits.How, benefits.One, benefits.If, benefits.However, paybacks, benefi, benefits.As, benefis, benefits.And, benefit.And, advantages, detriments, payoff, benefits, benefits.Now, rewards.The, rewards.But, benefits., benefits.Click, benefits.There, benefits.You, benefts, benefits.Read, reward, rewards, rewards., beneifts, recompense, benifits, benefit, benfit, benefits.3., benefits.So, benefits.This, benefits.Some
reap	8	reaping	windfall, reaped, reaping, Reaps, redounding, harvest, reapin, reaps, inure, reapeth, sowing, bountiful, REAPING, soweth, reep, sowed, sow, Reaped, redound, sown, sow.
reap	59	accrue	acrue, accrued, incur, accruing, out-weight, outweight, accrue, suffer, outway, out-weigh, outweigh
reap	28	siem	pourn, reape, poran, siem, jepan
reap	35	yield	glean, gain, garner, yield, derive
reap	54	receive	extoll, receive, extol, bestow
reap	22	reinvest	recoup, reinvest
reap	77	maximize	maximize, maximise
reap	47	enjoy	partake, enjoy
reap	56	fruitage	fruitage
reap	94	profits.So	profits.So
reason	79	reason.The	reason.A, reason.One, reason.So, reason.For, reason.It, reason.And, reason--and, reason.As, reason--the, reason.You, reason.This, reason.But, reason-the, reason.Now, reason.Since, reasonI, reason.The, reason.Here, reason.No, reason.I, reason.Well, reason.My, reason.That, reason.When, reason.To, reasons.The, reason.In, reason.If, reason.Why, reason.While, reason.Also, reason.What, reason.We, reason.There, reason.Maybe, reasonThe, reason--, reason.Just
reason	78	reasons	resason, reasong, reasons-, reasons., reasone, reaon, reson, resaons, reasson, reasosn, reaosn, reasn, reasion, resaon, reasons, unexplicable, reaso, rason
reason	58	why	why.Why, fact, Reasons, why.For, why.There, why.If, why, why.One, Why, because
reason	17	explanation	excuse, purpose, motive, explanation, justification, reasoning
reason	83	reasonwhy	reasonwhy, reasonfor, rea-son
reason	9	WHY	WHY, REASONS
reason	3	reason.2.	reason.2.
reason	8	cause	cause
reason	18	Whatever	Whatever
reason	39	non-reason	non-reason
reason	51	obvious	obvious
reason	61	thing	thing
receive	73	receiving	receivng, Recieve, recevie, receieve, recieveing, recives, recieves, recieved, transmit, recieving, recei, RECIEVE, receives, re-ceive, reoeive, recieiving, receice, received, receiving, receiveing, recive, reciev, receivo, receving, sent, Received, Receiving, sends, recieve, recevied, Recive, ceiving, reveive, receve, -received, eceive, send, ceive, reeive, receave
receive	60	provide	respond, acquire, collect, give, offer, produce, get, obtain, elicit, accept, provide, given, deliver, generate
receive	24	willreceive	receiveyour, receivea, willreceive, andreceived, havereceived, notreceive, toreceive, andreceive, receivethe, canreceive, receivedthe
receive	26	received.What	receive.We, receive.I, received.To, receive.The, receive.It, receive.This, receive.You, receive.As, received.What
receive	2	withhold	disburse, bestow, withhold, entitle
receive	10	earn	deserve, pay, earn
receive	87	recipients	recipient, recipients
receive	15	recibir	recibir
receive	25	expect	expect
receive	30	arrive	arrive
receive	66	reap	reap
recent	11	not-so-recent	highly-publicized, newly-published, just-released, recently-published, long-ago, much-discussed, much-talked-about, latest, up-coming, most-recent, all-too-frequent, much-ballyhooed, non-recent, recents, newly-released, latests, recently-completed, well-publicized, widely-publicised, forthcoming, well-publicised, lastest, noteworthy, much-anticipated, upcoming, much-reported, much-publicized, newest, headline-making, current, recently-issued, extensive, near-catastrophic, widely-reported, widely-publicized, widely-discussed, notable, high-profile, recently-reported, frequent, just-concluded, less-than-stellar, not-so-recent, headline-grabbing, recent-ish, just-published, impending, eyebrow-raising, recently-concluded, spate, much-publicised, semi-recent, recentish
recent	12	recnt	ecent, recient, recen, recet, recnt, reent, rescent, yesterdays, prevous
recent	27	ongoing	years-long, longstanding, long-standing, decades-long, decade-long, ongoing, on-going, long-running
recent	3	previous	subsequent, earlier, prior, previous
recent	69	arecent	ofrecent, re-cent, arecent, therecent
recent	29	recently	recently, recently.The
recent	33	2014Following	2014Following
recent	59	several	several
recess	41	school	homeroom, schoolday, all-school, school-free, before-school, P.E., Kindergarteners, last-day-of-school, in-school, classtime, after-school, afterschool, kindergarten, recess.The, Pre-kindergarten, school-day, no-school, schooltime, seatwork, kindergarteners, grade-wide, classroom, school, extended-day, homework-free, school-time, class-time
recess	18	staffroom	break-time, snacktime, lunchroom, snack-time, breaktime, breaktimes, staffroom
recess	2	recesses	Recesses, recesses, recessed, recessing, Recessing
recess	10	schoolyard	schoolyard, kick-ball, duck-duck-goose, kickball, playground
recess	44	adjournment	adjourned, adjournment
recess	16	Playworks	Playworks
recess	26	recreo	recreo
recognition	20	recogntion	named-entity, recognition-based, recog-, recoginition, ognition, recognitionThe, recognition.In, recogniti, recognision, recognitions, recogition, recogni, recog, recog-nition, recognition.It, recognition.The, RecognitionThe, recogntion, recognitio, recongnition, ecognition, Recogntion, recogniton
recognition	41	accolade	approbation, designation, commendation, awards, distinction, adulation, accolade, accolades, honors, acclaim, bestowed
recognition	37	recognizing	recognized, recognised, recognising, Recognized, recognizing, recognise, recognize
recognition	51	acknowledgement	acceptance, acknowledging, acknowledge, affirmation, acknowledgment, acknowledgement
recognition	39	unrecognized	unrecognized, misrecognition, nonrecognition, non-recognition
recognition	44	self-recognition	self-recognition, re-cognition
recognition	8	identification	identification
recognition	23	Well-deserved	Well-deserved
recognition	28	deserve	deserve
recognition	31	recognizability	recognizability
recognition	36	Anerkennung	Anerkennung
recommend	2	suggest	recommeneded, recomend, receommend, recommended.For, reccommened, recommond, recommended, HIGLY, recommended.I, recomment, reccommed, recomened, reccomand, recommned, recomended, reccomment, recommendation, recommended.You, recommemd, recoommend, Hightly, recamend, recommend.This, stronlgy, recommend.Read, recc, recomending, Reccommend, recomand, sugest, reccommending, recommed, reccommended, sugguest, recommnded, ecommend, Recommending, reccomened, Reccomend, recommeded, raccomand, recommends, reccoment, Recommed, reccommend, sugggest, recomed, recommnd, recemend, recommmended, recommanded, reccomending, highlly, reconmend, advise, adivse, reommend, recomme, recommending, reommended, reccommends, recommended.What, consider, recomm, recomends, recommended.A, suggest, recommneded, rcommend, Recomend, recommend.We, reccomed, recommand, recommend.Thank, reccomends, recommened, recommendable, 00ZHighly, recoment, recommen, recom-mend, recommende, reccomend, Recommended, recommend.A, recoomend, strongely, Highy, recommend.I, it.Highly, sugget
recommend	1	endorse	endorse
recommendation	51	recommendations	recommendations, reccs, suggestion, recommendations., advice, recommandation, recommandations, Recommandation, reccomendation, recommentations, recommendations-, recommendation.I, recommender, suggestions, recco, advise, recomendations, reccomendations, recs, recommendati, recomendation, recos, recommondation, RecommendationsI, recommedation, recommendatio, Recommendations, recommenders, Reccomendation, reccommendations, reccos, reccommendation, recc, Recomendation, reco
recommendation	88	recommendatory	ommendation, mendation, recomm, ommend, recommenda, recommen-, recommenda-, recommendatory, recommend-, mendations, ommended, ommendations, recommen, recom-mendation, recommendat, recom, recom-mendations, recommenda-tions
recommendation	45	recommended	recommeneded, reccommended, -recommended, recommened, Recommending, recommmended, recommends, recommneded, recommended, recommended.My, Recommends, reccomended, recommending, recommeding, recomended, recommend, recommeded
recommendation	6	recommendation.The	non-recommendation, RecommendationThe, endorsement, recommendations.The, staff-recommended, recommendationsThe, review, recommendation.The, recommendations.In
recommendation	40	guidelines	guidelines, guideline, HICPAC
recommendation	24	referral.The	referral.The, referral
recommendation	81	unanimous	opinion, unanimous
recommendation	8	decision	decision
recommendation	43	Seconding	Seconding
recommendation	48	RECOMMENDATIONS	RECOMMENDATIONS
recommendation	57	short-list	short-list
recommendation	84	consideration	consideration
record	1	records	records.What, record.But, record.On, record.I, recordfor, record.When, recordThe, record.According, recor, record.3., Records, records.As, record.He, record.After, records, records.I, recordin, rcord, records.We, record.So, records.So, record.There, recordand, record.It, re-cord, records-, record.To, record.No, RecordThis, ecord, arecord, torecord, records.The, record.The, record.Read, records.And, records.This, reccord, record.In, record.What, Win-loss, record.A, therecord, record-type, recod, recordI, record--, record.And, records., record.This, record.-, record.With, records.It, recored, recordof, records.If, record.Now, record.For, recordsThe, records.For, records.In, non-record, record.You, rec-ord, record.If, record.Here
record	2	recording	recording, recorded, recordings, Recording, recorder
record	38	record-making	record-making, land-speed
record	19	all-time	all-time
record	42	track	track
record	67	euro-era	euro-era
recovery	24	recoveries	Recovered, recovry, RecoveryThe, recovery.Click, RecoveryWe, recovery.The, Recuperation, recovey, recoverable, self-recovery, Recovering, RECOVERING, recover.This, unrecovered, Recov, recovery-based, recuperate, recovery-focused, Xionia, Recoveries, recovered, recover., recovery.So, revovery, PhilZ, non-recovery, recuperation, recovering, recovery.It, recovery-oriented, Recover, healing, post-recovery, iRecover, RecoveryA, recovery-related, housing-led, recoveryThe, recov, recoveries, recoverying, recovers, RecoveryThis, recoveryI, RECOVER, recover
recovery	14	restoration	rehab, rehabiliation, rehabilitation, rehabilition, restoration
recovery	18	sobriety	sobriety, relapse
recovery	4	Bulk-Logged	Bulk-Logged
recovery	53	stabilization	stabilization
reduce	85	eliminate	neutralize, curtail, heighten, restrict, minimizing, lengthen, elimiate, counteract, streamline, abolish, lessens, minimalise, eliminate, Eliminate, Minimise, minimalize, minimize, enhance, Reduces, simplify, Reducing, mimimize, eradicate, prevent, eleminate, optimise, maximise, optimize, elminate, ameliorate, Minimize, maximize, shorten, lessen, mitigate, minimise, equalize, relieve, eliminating, elimate, avoid, remove, minimises, forestall, exacerbate, aleviate, elliminate, minimising, alleviate, negate, minimizes, reduces, minimze, prolong, obviate
reduce	4	reducing	increasing, increse, reduction, increases, Reduction, decrease, lessening, Decrease, descrease, reduct, increae, halve, .Reducing, decrese, lowering, INCREASE, Decreasing, -reducing, reduced, Increase, increase, decreasing, decreases, reducting, reducing
reduce	2	toreduce	increasethe, toreduce, lowerthe, willreduce, andreduce, re-duce, reducingthe, tominimize, toincrease, byincreasing, reducethe
reef	47	wreck-diving	snorklers, snorkeler, Namena, divesites, snorkling, Kisite, Turneffe, snorkeling, Lankayan, Ningaloo, snorkelled, Sipidan, Biorock, marine-life, snokeling, whale-shark, Tubbataha, snorkeller, Balicasag, Yanuca, ex-HMAS, Reefworld, sea-life, Misool, Snorkelers, snorkelling, Snorkeling, wreck-diving, GBRMPA, Mataking, Reef.The, snorkelers, snorkellers, snorkel, snorkeled, sealife, Bunaken
reef	52	reefs	damselfish, Acropora, Goniopora, reefs, atoll, Gorgonians, corals, Damselfish, Lophelia, hardbottom, sandbed, seamount, bumphead, gorgonian, zoanthid, Corals, coral, intertidal, Scleractinian, Zoanthus, wrasse, parrotfish
reef	51	sandbar	shoaling, breakwater, sandbar, lagoon, cove
reef	5	Reefing	Reefing
