word	cid	keyword	cluster
portray	41	discredit	sexualize, perpetuate, villainize, lampoon, satirise, sensationalize, trivialize, vilify, sensationalise, ascribe, villify, demonise, sentimentalize, denigrate, de-humanize, underplay, demythologize, down-play, dramatise, promote, de-legitimize, misconstrue, manipulate, marginalize, sugarcoat, demean, lionize, humanize, dramatize, stylize, exaggerate, stage-manage, defame, allegorize, overshadow, misrepresent, satirize, conceal, implicate, demonize, belittle, glorify, glamourise, expose, conflate, besmirch, mischaracterize, narrate, romanticise, over-act, romanticize, equate, glamorise, upstage, malign, downplay, glamorize, villianize, over-dramatize, mis-represent, idealize, glamourize, denegrate, humanise, disparage, fictionalize, discredit, delegitimatize, mythologize, literalize, undermine, apotheosize, construe, insinuate, imply
portray	142	superimpose	replicate, super-impose, create, reinterpret, resemble, re-enact, imitate, reenact, mimic, emulate, superimpose, recreate, recast, mimick, immitate, impersonate, re-create, emmulate
possess	91	require	imbibe, presume, induce, pertain, exude, produce, convey, ascribe, befit, exert, regard, appear, brandish, assert, permit, contain, require, impart, embue, recognize, profess, bespeak, carry, endue, embody, personify, consist, deem, comprehend, endow, represent, comprise, emit, evince, furnish, confer, flaunt, undergo, bestow, perceive, presuppose, exemplify, proffer, demonstrate, constitute, imbue, wield, emanate, provide, appertain, imply
possess	135	posses	possessing, posession, Possessing, unpossessed, possessors, possesing, possessed, imparting, possesse, possesed, acquir, possessor, possesses, possessed., possess.I, Possessors, Possesses, endows, Possessed, posesses, retains, sesses, posessing, possession, posseses, pocess, imparts, skills.Must, Posses, posessed, exhibited, posses, posess, possesion, Possession
possess	102	acquire	biosynthesize, accumulate, expend, Impart, accquire, obtaining, Acquiring, seize, deprive, obtained, pilfer, aquire, procure, acquired, impair, attain, acquire, Acquire, acquiring, Obtain, excrete, amass, covet, squander, attained, Retain, obtain, secrete
possess	98	wherewithal	skill-sets, inborn, know-how, Qualities, requisite, traits, aptitude, skill-set, abilities, capability, ability, aptitudes, in-born, wherewithal, knowledge, innate
possess	89	to-have	itrrrs, cabability, limiteless, provde, constructed-in, thought-about, obtainable, complete-time, canrrrt, lengthy-lasting, to-have, flexibleness, long-phrase, donrrrt, additionally
possess	10	unquestionably	undoubtedly, ordinarily, furthermore, nonetheless, moreover, nevertheless, likewise, unquestionably
possess	175	retain	cultivate, develop, relinquish, retain, hold, maintain
possess	82	utilize	utilise, employ, operate, utilizing, toutilize, utilize
possess	14	reside	inhabit, exist, occupy, reside
possess	163	lacking	lacked, lacking, devoid
possess	40	havethe	havethe, havesuch
possess	139	Reside	Reside, Appear
possess	150	distinct	distinct, characteristic
possess	28	highly-developed	highly-developed
possess	36	have	have
possess	67	self-assurance	self-assurance
possess	71	contradistinctive	contradistinctive
possess	77	inherit	inherit
possess	123	uncover	uncover
possess	131	acquire.	acquire.
possession	140	posession	possess, possessing, posession, POSSESSING, unpossessed, POSSESS, possesing, non-possession, possessed, possessors, possessi, possion, posesión, untransferable, possessions, possessor, POSSESSIONS, acquired, most-prized, Possessors, ossession, possessions.The, posssession, procuring, Possessions, possession.The, Possesion, posessing, PRIZED, Posession, CRÉATION, posses, possessio, posess, possesion
possession	105	wrested	forfeiture, snatching, non-contraband, seized, wrested, seize, unsurrendered, forfeited, fiscated, impounded, relinquishing, Confiscate, forfeitable, seizure, Seized, contraband, holding, snatched, importation, seizing, seized.The, surrender, confiscating, confiscation, feited, relinquished, Forfeiture, seizable, Confiscated
possession	115	unmortgaged	unmortgaged, burying-place, title-deeds, copyhold, chattels, unincumbered, re-conveyance, disseised, fee-simple, seizin, conveyance, seisin, replevied, title-deed, quit-claim, pattadar, seised, Chattells, propeity, heir-at-law
possession	139	second-offense	methamphetamine, narcotic, cocaine, marihuana, controlled-substance, marijuana.In, nonintoxicating, narcotics, hashish, second-offense, marijuana, marijuana.A
possession	126	weapons	weapon, firearm, legally-purchased, illegally-obtained, legally-owned, fire-arms, already-owned, weapons, firearm.The, handguns, firearms
possession	138	possessory	possessory, after-acquired, pledgor, non-possessory, encumbrancer, nonpossessory
possession	98	repossess	re-possessed, dispossess, repossess, re-possess, dispossessing, dispossessed
possession	99	valuables	belongings, safekeeping, valuables, safe-keeping
possession	163	set-play	possession-based, quick-passing, set-play, midfield.The
possession	45	owning	owner-ship, owning, ownership, Ownership
possession	129	time-of-possession	third-and-17, 3rd-and-6, clock-killing, time-of-possession
possession	82	purloined	misplacing, purloined, mislaid
possession	5	possessively	possessive, possessively
possession	85	decriminalizes	decriminalizes, decriminalized
possession	61	talismanic	talisman, talismanic
possession	134	puck	puck, offensive-zone
possession	144	offense	offence, offense
possession	1	Besitz	Besitz
possession	29	nine-tenths	nine-tenths
possession	30	prop-	prop-
possession	49	moreSoon	moreSoon
possession	56	device-making	device-making
possession	59	disposition	disposition
possession	64	18-yard	18-yard
possession	77	dominion	dominion
possession	78	paraphernalia	paraphernalia
possession	81	lawfully	lawfully
possession	84	goblin-made	goblin-made
possession	87	score-sheet	score-sheet
possession	89	intercepted	intercepted
possession	104	composure	composure
possession	108	li-cense	li-cense
possession	142	lands	lands
possibility	18	possibilty	possibiltiy, opportunity, potentialities, possibilities.There, possibilities.But, possibiity, possibilitie, possibility.With, possibility.In, possibile, possibility.This, possibilityof, possibity, possibililty, potentiality, possibilities.And, possabilities, possibilities.This, oportunity, posiblity, potentail, possibilitiy, posibilites, possibilities.If, possibility.What, propsect, possiblilities, posibillity, possiblites, possibi, potentional, possibilities.I, possibillity, possbilities, possibilities-, possibilities.A, possibility.The, Possibilities, Possible, possibilitys, possibilities, likelyhood, Possibilty, likehood, possibility.You, opportunities, possbility, posibilities, possibilities., possibiliy, possibily, possibilites, possibilty, possibilties, possibilit, posibility, possibility.I, possiblilty, possibities, potential, possibil, possiblity, possibe, potentials, prospectof, potenital, possibilities.We, possibilities.So, possibilities.You, thepossibility, possibility.Click, Possiblity, apotential, possibilities.For, possability, possibilities.The, propect, possibilities.In, possibili, options.One, liklihood, prospect, possibillities, possibilies, possibilities.It, possibility.A, potantial, possiblities
possibility	49	likelihood	viable, intimations, inconceivable, probable, chances, necessity, eventuality, scenario, probabilities, uncertainty, fear, unlikeliness, inevitability, thinkable, unforeseen, hypothetical, inevitablity, indications, imminent, impossibilities, probablility, farfetched, threat, long-shot, impossibility, risks, feasibility, possible, doubts, likeliness, danger, doubt, slim-to-none, chance, unlikelihood, certainty, hypothetic, possible.Another, foreseeable, unthinkable, feasible, plausible, near-certainty, conceivable, risk, improbable, likelihood, unlikely, plausibility, doubtful, future, far-fetched, hopeful, improbability, probability, suspicion, advisability
possibility	84	potentially	conceivably, hypothetically, might, possibly, theoretically, even, Potentially, potentially, Theoretically
possibility	101	ruled-out	precluding, preclude, ruled-out, precludes
possibility	45	notion	suggesting, notion, idea, suggestion
possibility	74	repercussions	implication, consequence, repercussions, implications
possibility	158	contemplating	contemplate, contemplating, consider, considering
possibility	111	options	option, options, alternative
possibility	39	speculation	rumor, speculation
possibility	16	complication	complication
possibility	32	existence	existence
possibility	56	reason	reason
possibility	94	realm	realm
possibility	95	further	further
possibility	119	parole.The	parole.The
possibility	125	capability	capability
possibility	137	specter	specter
possibility	144	downside	downside
possibility	153	precondition	precondition
possibility	170	POSSIBLE	POSSIBLE
possibility	173	speculates	speculates
pot	81	marijuana	cannibas, pothead, cannibis, marijuan, splif, pro-pot, decarbed, anti-pot, cannabis., ganja, marijuana.In, bong, Pothead, smokable, toke, weed.I, cannabutter, Marijuana, Cannabis, weed, hashish, Marijauna, marijuana-, pot-smokers, marijuanas, doobie, smokeable, weed., marijuanna, meth, legalization, marij, pot-related, legalizers, nug, Cannabutter, cannibus, pot-friendly, marijuna, marijauna, potheads, spliff, 420-friendly, cannabis, Tokers, Cannibis, decrim, toking, tokes, toker, marijuana, canabis
pot	103	pots	pot.If, Pots, pots.The, re-stir, pot.And, potentiometer, Stirring, pot.You, kettle., pot.This, roast.The, roast-, pot.2., pot.4., PotA, kettle, de-pot, pots, pot.The, pans, pots., pot.But, kettles, pot.3., pots-, kettle.The, crock, pot.It, dual-gang
pot	84	stockpots	caldron, stockpots, laddle, brew, 8-qt., cookpot, 8qt, Revereware, ladel, six-quart, cauldrons, ladle, cauldron
pot	127	pourri	couvercle, lid, Meltin, pourri, pouri, neti
pot	68	urns	pre-potted, cachepot, urns, jardinière, tureen, trivet
pot	101	teapot	teapot, tea-for-one, mug, tea, mugs
pot	106	planter	planter, flower-pot, flowerpot
pot	74	stirrin	crok, stirrin
pot	53	folosi	ajuta, folosi
pot	54	sentim	canviar, sentim
pot	76	peculator	peculator, ibrik
pot	7	lucks	lucks
pot	33	cazuela	cazuela
pot	39	burner	burner
pot	45	apot	apot
pot	95	palayok	palayok
potato	26	potatoe	spud, aloo, Potatoe, batata, Bintje, potatoey, double-baked, Potahto, potatoes4, corn, potatoes1, spuds, fingerling, potatoe, potat, pea, tater, aardappel, Maincrop, po-tah-to, potatoes.The, Kipfler, potatos, russets, patata, potahto, pototo, patate, Potatos, sugarsnap, patatoe, potatoes2, Twice-baked, patato, PotatoesSweet, potatoes3, potaotes, pota, sweet-corn, mashed, Mashed, russet, Kartoffel, potate, potatoes, POTATOES, spuddy
potato	79	tuber	chip-like, sweetpotatoes, potato-y, glycoalkaloids, tuber, tubers, plaintain, satoimo, potato-based, sweet-potato, taro, sporamin, batatas, phureja, potato-filled, yellow-fleshed, patatin, sweetpotato, potato-like, orange-fleshed, arracacha, glycoalkaloid, tuberosum, plantain, solanine, tuberization, rice, purple-fleshed, cassava
potato	40	veggie	beet, gratin, broccoli, beetroot, veggie, vegetable, radish, sunchoke, cauliflower, rosti, celeriac
potato	35	tater-tot	crinkle-cut, french-fry, tater-tot, hashbrown, Ore-Ida, fries, french-fries, French-fried
potato	38	potato-growing	HZPC, potato-growing, Amflora, wireworm, Dickeya
potato	83	startch	non-starch, low-starch, startch, starchy, starch
potato	34	tomato	onion, tomato, cauliﬂower, bell-pepper
potato	14	lentil	chickpea, lentil, chick-pea
potato	24	vegetable.The	salad.My, vegetable.The, salad-type
potato	107	croquettes	croquette, croquettes
potato	31	peeler	peeler
potato	87	pumpkin	pumpkin
pour	73	éliminer	achète, faut-il, lève, entrent, Finir, concentré, réclamer, réalise, poursuivi, auraient, recommandés, bières, Conçu, chauffe, remonter, suivent, réchauffer, guérir, baisse, célébrer, handicapés, gâcher, devaient, séparer, reviennent, confiant, viendront, tiède, venait, grandir, gagnent, recul, remplis, fêter, redonner, prendra, surprend, consommer, spécialisés, ramasser, soulager, poussent, travaille, abandonne, bouteilles, débutants, emporte, accompagnés, préparent, remercier, illustrer, faisaient, préparée, combattre, survivre, accompagnées, rattraper, crée, comble, conclure, envahi, Préparez, éclater, déplacer, remporter, recueillir, autrui, décrocher, nourrit, dépanner, progresser, Prévisions, diminuer, lâcher, éliminer, dénoncer, cachent, fût, convaincre, mélanger, ouvrant, lancée, attirer, prête, maîtriser, Donnez-moi, racheter, minérale, recueilli, choisit, exclusivement, prévenir, combler, couvrir, sauver, mousseux
pour	61	étendre	Mettez, soumettre, introduire, remplir, Mettre, compléter, manquant, promouvoir, téléphones, sauvegarder, inscrivez-vous, Cliquez, enrichir, soutenir, bénéficier, économiser, accompagner, Commencez, étendre, créer, contribuer, générer, visionner, réduire, rédiger, déposer, Commencer, Cliquer, aménager, mettez, optimisé, Créer, remettre, ajoutez, démarrer, intégrer, sécuriser, préparer, Utilisez, produire, accélérer, Ajouter, acquérir, Retourner, Comprendre, Connectez-vous, préserver, poursuivre
pour	63	tuyau	Rangement, couvercle, poignée, Couvercle, Réfrigérateur, tuyau, Composants, Poignée, résine, motorisé, réservoir, 'assemblage, Tuyau, Adaptateur, Câble, métallique
pour	32	taste.Pour	stir, re-pour, oil.Pour, half-fill, bowl.Pour, re-stir, sprinkle, taste.Pour, it.Pour, pan.Pour
pour	4	pouring	poured, pouring, pours
pour	25	puor	puor
pour	46	personnesPrice	personnesPrice
pour	104	poure	poure
pour	166	dispense	dispense
poverty	36	inequality	wealth.There, rich-poor, Inequalities, inequality.The, Inequality, INEQUALITY, HOMELESSNESS, inquality, inequities, inequity, unequality, wealth-related, income-inequality, inequality, inequalities, Inequity, classism
poverty	21	squalor	materialism, privation, deprivation, destitution, pauperism, squalor, beggary, despair, affluence, miseries, deprivations, misery, beggars, wretchedness
poverty	26	povertà	PovertyThe, pauvreté, orphanhood, landlessness, povertà, pobreza, Destitution, Indigence, Homelessness, Impoverishment, Poorest, Pobreza
poverty	30	povery	poverty-related, poverty.The, povery, child-poverty, ofpoverty, poverty.But, poorpeople, illiteracy, poverty.This, proverty
poverty	66	undernutrition	backwardness, food-insecurity, Malnourishment, Illiteracy, undernutrition, Malnutrition, famine, Undernourishment, underdevelopment
poverty	76	poorest	poor, near-poor, poorest, poverty-stricken, Poverty-stricken, non-poor, impoverished, poor.This, dirt-poor
poverty	88	poverty-reduction	antipoverty, Anti-poverty, anti-poor, poverty-alleviation, poverty-reduction, anti-poverty, poverty-focused, Antipoverty
poverty	24	homelessness	joblessness, homelessness, fatherlessness, worklessness, homeless, underemployment, unemployment
poverty	35	insecurity	insecurity
poverty	38	overpopulation	overpopulation
poverty	49	violence	violence
poverty	53	welfare	welfare
poverty	54	ill-health	ill-health
poverty	63	Ravallion	Ravallion
poverty	70	overty	overty
poverty	75	ptochos	ptochos
poverty	82	un-freedom	un-freedom
practice	64	practicing	prac-tices, practive, practicising, PracticeI, practice.To, practice.Is, practice.Click, practicin, practiceThis, tonglen, practice.Now, practices, Practising, practices.The, practie, practice.On, practice.As, practitioners, practioner, practicing, PracticeA, practiced, practised, non-practice, practice.All, PracticeThe, practice.A, practice.Also, practitioner, praticing, practicing., practiceand, PRACTISE, practice.3, practices-, Practise, practice.-, PracticePractice, PRACTICES, PRACTICED, prcatice, practicing.I, practices., prac-tice, thepractice, practiceThe, pracitice, prctice, PracticeWe, AttorneysWebsiteAdd, Practises, practice.2., Practiced, ticing, prac, practice.What, practiceI, practice.In, andpractice, ofpractice, practice.Thanks, practice.The, in-practice, pratice, practice.Read, practices.In, practice.By, PracticeOur, paractice, Practised, practices.As, practicein, practiceA, preach, practice.At, practise, practices.How, preach., PracticeThis, practice.My, practise., practice.Here, practice.More, practies, PracticeBy, practice--and, practices.What, practic, practice.Our, practiceing, Practices, practice.It, Practicing, practice.With, practice--, practice.This, practice.He, practices.It, PracticeIn, pracice, practice.You, non-practitioners, practiceof, practice.Do, PRACTICING, practing, practice.That, pract, parctice, practising, Practitioners, practice.How, practce, Pratice, pracitce, praciticing, practice.4, ractice, practiceBy
practice	19	warmups	11-on-11, scrimmages, two-a-day, no-pads, scrimmaging, drills, full-team, warm-ups, pre-practice, shootarounds, warmups, full-squad, full-pad
practice	74	solo-practice	practice-based, multi-practice, practice.Dr., solo-practice
practice	135	self-practice	Asthanga, self-practice, Mysore-style
practice	106	WednesdayWed	WednesdayWed, FridayFri, ThursdayThu
practice	128	practice-specific	practice-specific, practice-building
practice	52	theory	theory
practice	60	technique	technique
practice	63	discipline	discipline
practice	68	practicar	practicar
practice	73	praxis	praxis
practice	131	profession	profession
pray	66	hope	blesings, well.Blessings, Bless, now.God, know.God, will.Love, blesse, friend.God, blessins, hope, bless, blessyou, weekend.God, more.God, for.God, always.Love, soon.God, need.God, back.God, too.God, heart.God, help.God, .Bless, that.Blessings, blessd
pray	93	you.Lord	Lord.God, Prayerfully, Priase, SUMite, PrayerGod, AMEN, Lord.I, bendiga, Lord.May, PrayerLord, Lord, Lord.Let, Amen.As, God.Prayer, Amen, God.Today, you.Lord, Amen.God, Almightly, prayerfully, YAHWEH-YASHA, amen, you.Amen
pray	75	praying	Prays, praying, Praying, Intercessory, Prayer-, AMPraying, PRAYER, prayer, -Prayer, Prayin, PMPraying, PRAYING, Prayed, AMpraying, prays, PrayerI, PRAYERS, praye
pray	81	pray.The	prayAnd, prayThat, andpray, prayFor, fearWhen, prayTo, pray.The, praythat, prayfor, pray.And, topray, peace.May, kneel, pray.I
pray	83	supplicate	beseech, supplicate, implore, entreat, intercede
pray	40	rezar	oração, oracion, rezar, Rosary, Novenas
pray	34	rakahs	rakahs, Isyak
pray	101	preghiera	preghiera, pregare
pray	65	Alloh	Allh, Alloh
pray	94	prières	prières, prière
pray	3	InsyAllah	InsyAllah
pray	7	grieve	grieve
pray	10	woship	woship
pray	12	meditate	meditate
pray	54	ernestly	ernestly
pray	86	will.Please	will.Please
pray	100	repent	repent
pray	102	berdoa	berdoa
precedent	96	precedents	well-settled, touchstone, Constitution.That, jurisprudential, mootness, bell-weather, SCt, constitutionally-based, due-process, right-to-privacy, decision--and, loser-pays, appeals-court, jurisprudence, rulings, super-legislature, unconstitional, overly-restrictive, Filartiga, court-case, depublish, lower-court, caselaw, unconstitutionality, Precedents, separation-of-powers, unenforcible, ruling.This, dicta, statutes, constiutional, mini-constitution, unconstituional, abuse-of-discretion, treble-damages, statute, rule-like, guideposts, statute-of-limitations, state-secrets, 're-out, burden-of-proof, deoision, circuit-court, judicially-created, Caselaw, court-made, presump-, Constituional, injuction, decisis, ruling, dispositively, enforcable, un-constitutional, precedent-setting, precedent-shattering, land-mark, pre-censorship, prece-, Mobile-Sierra, precedential, citeable, burden-shifting, ruling., constitutional, SCotUS, presumptions, landmark, pro-arbitration, precedented, trial-by-jury, two-witness, case-law, post-Heller, precedents, enforcible, ultra-vires, Case-law, DMCA-like, argument--that, long-settled, SCOTUS, jurisprudentially, nondelegation, presumption, slippery-slope, appelate, choice-of-law, out-of-circuit, nonretroactivity, re-argument, judge-made, non-retroactivity, injunction., fortiori, strict-liability, joint-employer
precedent	186	unwritten	ground-rules, flouted, norms, contravenes, clause, stipulations, groundrules, stipulation, rule, rules, unwritten, guidelines, groundwork, guideline, exceptions, flouting, norm, rule.But
precedent	66	sanction	admonition, maxim, prinicple, imprimatur, injunction, pronouncement, sanction, principle, edict, precept, policy, mandate, dictum, dictat, forbidding, barring, corollary
precedent	69	precident	precendence, presedence, prescedent, precidence, precedent.The, precedent.I, precident, precendent, precedences, presidence, precedence
precedent	130	rul-	overrule, overturn, overturning, Overruling, overruling, over-rule, overruled, over-ruling, over-turn, rul-
precedent	182	well-established	previously-established, long-established, track-record, long-honored, tradition, establshed, well-established, established, now-established
precedent	140	law.Well	law.Let, law.There, law.Is, law.Well, law.Even, law.Or, law.Thus, law
precedent	13	standards	standards, benchmark, bench-mark, standard.But
precedent	59	test-case	counter-example, test-case, example
precedent	8	reasoning	argument, rationale, reasoning
precedent	112	setting	setting, set, sets
precedent	95	overreaching	overreach, overreaching
precedent	160	repercussions	ramifications, repercussions
precedent	37	PRECEDENTS	PRECEDENTS
precedent	40	double-standard	double-standard
precedent	70	articolul	articolul
precedent	99	case	case
precedent	113	chronology	chronology
precedent	132	paradigmatic	paradigmatic
precedent	154	antecedent	antecedent
precedent	155	leeway	leeway
precedent	180	codifying	codifying
predict	27	predicting	Predicting, foretell, Prediction, predicted, prognosticators, imagine, Prognosticators, Predicted, Predictors, foreseeing, PREDICTIONS, prediction, prognosticate, predicition, prognosticated, prognosticating, Predictor, prophesizes, PREDICTION, Nostradomus, perdict, PREDICTING, forecasts, predictively, portend, forsee, risk-prediction, predicter, prediction.I, predicitons, crystal-ball, Predicitions, foretelling, predications, presage, PredictionThe, predicitions, anticipate, predic, predictions.The, predication, Predications, anticpate, expect, foretells, prediction., prophesy, foreknow, prognostication, forecastable, forcasting, prognose, Nostradamus-like, predictin, PredictionsThe, self-adapt, prophesied, forecaster, forecast, predicitive, PREDICTED, prediction.The, portends, foretold, odds-making, fortells, forecasting, prophesized, nostradamus, forecasted, Predictive, Prognostication, predictions., forecasters, predictiveness, envisage, Predicts, accurately, predictor, prophesize, predictions, prediciton, prediciting, foresaw, predictors, predict.The, envision, prognosticator, self-fulling, Nostradamus, Predictions, foreshadow, predicte, predi, predicited, Forecasting, anticipating, pre-empt, prognostications, fortell, PREDICTS, predicting, foresee, predictive, predicts, Forcasting, Prognosticating, future, Foretell, predictions.I, prognosticates
predict	10	quantify	classify, parameterize, visualize, analyze, discern, theorize, compute, indentify, back-calculate, deconvolute, correlate, hypothesize, detect, pin-point, define, explain, replicate, interpret, pinpoint, guess, assess, calculate, bet, analyse, extrapolate, deduce, conceptualize, formulate, ascertain, identify, infer, quantify, diagnose, describe, tabulate, simulate, predetermine, estimate, characterize, surmise, speculate, categorize, visualise, pre-determine, evaluate, fathom, decipher, correlated, determine, parametrize
predict	50	well-predicted	overpredicts, over-estimate, under-predict, overestimate, mispredict, over-predicted, underestimate, over-predict, overpredict, market-implied, underpredict, well-predicted, underpredicts, under-predicted, polls-only
predict	123	outsmart	out-guess, outguess, outsmart, mind-read, confound
predict	94	probabilty	probability, probabilty, probabilistically, likelihood
predict	155	dethrone	dethrone, unseat, overturn
predict	159	unpredictable	unpredictable, un-predictable
predict	64	hap-pen	hap-pen
prejudice	11	discrimination	bigots, anti-racial, discriminatory, Stereotyping, intolerance.The, Racism, discrimination.In, racisim, discrimination.The, sexism, intolerance, Predjudice, racism.The, sterotyping, classism, stigmatization, Discrimination, lesbophobia, discrimination.It, intra-racial, predjudice, discri, Racisim, racisms, hatered, Stereotypes, discrimation, intolerence, stereotyping, reverse-discrimination, xenophobia, Anglophobia, bigotry.I, discrimination, discrimination., injustice, racism, racism-, bigotry., discimination, PrejudiceThe, oppression, heterophobia, biasness, Bigotry, stigma, racism.And, rascism, anti-Romani, racism., marginalisation, rasism, bigotries, color-aroused, discrimination.But, Racial, racism.It, ethnocentricism, antiSemitism, prejudice.The, discrimination.I, homophobia, racsim, stigmatisation, Anti-Irish, discrimnation, descrimination, bigot, bigotry
prejudice	1	vindictiveness	contempt, mistrust, ill-feeling, jealousies, rancour, hatreds, hatred, disparagement, resentment, unkindness, divisiveness, enmity, ill-will, self-hatred, cruelty, indifference, antipathies, animus, hatefulness, antagonism, loathing, malice, animosities, vindictiveness, animosity, favoritism, hostility, jealousy, abhorrance
prejudice	31	prejudiced	prejudged, pre-judgements, pre-judge, presumptions, misconceptions, prejudgements, pre-judged, pre-judgment, misunderstandings, pre-judgments, prejudgments, prejudiced, prejudgment, prejudicially, ignorances, presumption, biases, prejudices, Prejudicial, prejudices., stereotypes, pre-judgement, preconceptions, pre-conceptions, prejudicing, prejudicial
prejudice	21	snobbishness	dogmatism, snobbishness, ethnocentricity, cynicism, ethnocentrism, egotism, condescension, judgmentalism, ignorace, chauvinism, small-mindedness, chauvenism, condescendence, narrow-mindedness, defensiveness, narrowmindedness, close-mindedness, arrogance, ignorance, provincialism, judgementalism, snobbery, closed-mindedness, judgmentalness
prejudice	23	prepossessions	preju-, prepossession, prepossessions, judice, partiality, prejudi, crimination, illiberality, inveteracy, invidiousness
prejudice	114	anti-Arab	anti-Arab
prejudice	154	otherness	otherness
preparation	113	preparations	prepare.The, pre-work, prepped, thepreparation, perpare, prepration, prepara-, mise-en-place, prepared., prepwork, Pre-class, prep-time, preperation, pre-prep, pre-painting, prep.I, preliminary, prep-, aration, preparation.In, prepa-, purification, pre-thinking, prepared.The, preparation.The, preapre, prep, Pre-prepared, prepare., preparationof, pre-pare, pre-preparation, preparatio, prepared.This, Pre-surgical, gamsat, preparation.All, preparative, preprations, preparation.I, self-preparation, formulating, prep., preparatory, pre-prepare, pre-planning, prep-work, Pre-move, beforehand, preparations, pre-cooking, night-before, pre-practice, prepare, precooking, pre-job, day-before, fully-prepared, prepartion, preplanning, prepared, well-prepared, forethought, preparedness, pre-trip, -prepared, pre-packing, self-prepared, mis-en-place, preparati, prepares, preparat, pre-prepared, Prepared, preps, get-ready, preperatory, prepara-tion, paration, post-assembly, prepar, pre-lesson, pre-pared, preparing
preparation	93	preparationThe	preparationThe, Preparations, Prepare, Prep, Prep-, Readying, 1Prepare, Prep., Preparatory, Preliminary, 1.Prepare, Preperations, Preparing, PreparationIn, PreparationThe, Prepping, Preperation, Prepartion, Planning
preparation	49	overprepare	over-preparing, overprepare, over-prepared, PREPARING, PREPARE, PREPARED, over-prepare, PREPARATIONS, over-preparation
preparation	88	thorough	examination, thorough, examinations, pre-examination, post-examination, pre-exam, exam.For, exam-taking
preparation	9	predeparture	Pre-trip, pre-planting, predeparture, pre-field, pre-departure, pre-expedition
preparation	99	presentation	pre-competition, presentation, pre-event, pre-presentation
preparation	69	tax-return	preparers, tax-return, preparer
preparation	29	initiation	initiation, completion
preparation	32	rehearsing	rehearsing, rehearsal
preparation	26	polishing	polishing
preparation	53	elaboration	elaboration
preparation	77	wlch	wlch
preparation	87	préparation	préparation
preparation	92	pre-testing	pre-testing
preparation	102	pre-mobilization	pre-mobilization
preparation	135	manuscript.References1.	manuscript.References1.
presence	132	ubiquity	ever-presence, present-ness, all-pervasive, hereness, omni-present, nascent, all-pervading, all-pervasiveness, aura, ever-strengthening, preponderance, pervasiveness, Omnipresent, ubiquity, Ever-present, exuding, pre-dominance, inconspicuousness, omnipresence, thereness, everpresent, permeating, prevalence, palpability, omnipresent, always-present, groundedness, strangeness, predominance, solidity, ever-present, all-present, ubiquitousness, conspicuousness, near-ubiquity, stillness, otherworldliness, pervading, near-ubiquitous
presence	64	presences	PresenceThe, presence.If, presense, présence, prsence, pressence, presenceand, precense, presence.In, presence.The, Presense, prescense, presences, presence.This, resence, Presences, prescence, presence.You, presence.I, presenc, presance, presence.A, Prescence, presence.We, presence.He, presence.As
presence	1	absence	absent, absence, abscense, vastness, smallness, present, conspicious, abscence, non-presence, conspicuous, absence.The, ABSENCE, slightness, Absence, near-absence, absense
presence	147	vicinity	vicinity, nearness, distinctiveness, closeness, centrality, identity, proximity, affinity, surroundings
presence	10	uneasiness	receptiveness, unease, sensed, palpable, approachability, uneasiness, non-palpable, familiarity
presence	83	thepresence	thepresence, pres-ence, absenceof, presenceof, apresence, hispresence, 'spresence, presencein
presence	128	recognition	indication, inclusion, addition, recognition, acknowledgment, acknowledgement
presence	106	upsurge	appearance, reemergence, re-appearance, upsurge, emergence, re-emergence
presence	120	nonexistence	inexistence, nonexistence, existence, non-existence, existance
presence	121	unwelcome	interloper, unwelcome, semi-hostile, intrusion, overawing
presence	142	richness	dynamism, liveliness, richness, abundance
presence	113	unmistakably	unmistakably, unmistakable, palpably, distinctly
presence	141	stature	poise, stateliness, stature, gravitas
presence	82	participation	participation, influence, involvement
presence	150	unspeaking	ghost-like, ghostlike, unspeaking
presence	165	inhabitation	co-presence, copresence, inhabitation
presence	17	significance	significance, importance
presence	19	demeanour	aloofness, demeanour
presence	81	interactions	interaction, interactions
presence	94	gracing	gracing, graced
presence	140	manifestations	manifestation, manifestations
presence	27	footprint	footprint
presence	39	detectable	detectable
presence	51	aroma	aroma
presence	74	contingent	contingent
presence	75	threat	threat
presence	79	establishing	establishing
presence	89	alerting	alerting
presence	112	awareness	awareness
presence	156	strength	strength
presence	158	concentration	concentration
presence	161	stronghold	stronghold
presence	169	non-caseating	non-caseating
preservation	136	preserving	conserve, safekeeping, conserved, preserved.The, perserved, unpreserved, conservancy, Preserved, biodiveristy, preservation.The, well-preserved, preservations, posterity, Preservations, preserve.The, conservation.The, preserve, safeguarding, preserved, Preserves, preserving, PRESERVE, topreserve, Conservation, preserves, preseve, conserving, conserva-tion, preserved., perserve, recultivation, preservability, ex-situ, Ex-situ, conservation, Preserving, perpetuity, presevation, conserves, preservers, perservation, PRESERVING, preservable, Preserve, non-preserved, conservation-, salvaging, perserves, preserv, perpetuation, Conserving
preservation	20	préservation	biodeterioration, archeological, protection, heritage-related, pro-mote, preserva-, préservation, protec-tion, deacidification, conservation-restoration, nationally-important, maintenance, archaeological, ervation, preser-, main-tenance
preservation	11	restoration	restore, Restoration, reconstruction, restoration.The, resoration, restorability, restorable, restauration, self-restoration, restora-, restoration., restora, restorations, restoration, restoration-
